CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
2161,IPC,420,1,1
2162,IPC,307,1,1
2163,IPC,354,1,1
2163,ITA,66D,1,1
2164,NDPS,20,1,1
2164,IPC,307,1,1
2165,IPC,379,1,1
2166,IPC,379,1,1
2167,IPC,302,1,1
2167,IPC,392,1,1
2168,IPC,420,1,1
2169,IPC,302,1,1
2169,IPC,392,1,1
2170,ITA,66D,1,1
2170,IPC,498A,1,1
2171,IPC,498A,1,1
2171,IPC,392,1,1
2172,IPC,392,1,1
2173,IPC,302,1,1
2173,ITA,66C,1,1
2174,IPC,302,1,1
2174,IPC,354,1,1
2175,IPC,307,1,1
2175,IPC,379,1,1
2176,ITA,66C,1,1
2176,IPC,302,1,1
2177,IPC,307,1,1
2178,ITA,66C,1,1
2178,ITA,66C,1,1
2179,ITA,66D,1,1
2179,ITA,66D,1,1
2180,IPC,379,1,1
2180,IPC,392,1,1
2181,IPC,392,1,1
2181,IPC,420,1,1
2182,ITA,66C,1,1
2182,IPC,302,1,1
2183,IPC,379,1,1
2183,NDPS,20,1,1
2184,ITA,66D,1,1
2184,IPC,420,1,1
2185,IPC,420,1,1
2186,NDPS,20,1,1
2186,NDPS,20,1,1
2187,IPC,307,1,1
2187,IPC,379,1,1
2188,ITA,66D,1,1
2189,NDPS,20,1,1
2190,IPC,379,1,1
2191,NDPS,20,1,1
2192,ITA,66C,1,1
2192,IPC,420,1,1
2193,IPC,392,1,1
2193,IPC,392,1,1
2194,MVA,185,1,1
2194,IPC,392,1,1
2195,ITA,66D,1,1
2195,ITA,66C,1,1
2196,ITA,66D,1,1
2196,IPC,498A,1,1
2197,IPC,498A,1,1
2198,IPC,392,1,1
2198,IPC,307,1,1
2199,IPC,354,1,1
2199,IPC,498A,1,1
2200,IPC,379,1,1
2201,NDPS,20,1,1
2201,ITA,66C,1,1
2202,IPC,307,1,1
2203,NDPS,20,1,1
2203,IPC,307,1,1
2204,NDPS,20,1,1
2205,IPC,379,1,1
2205,MVA,185,1,1
2206,NDPS,20,1,1
2206,IPC,302,1,1
2207,NDPS,20,1,1
2207,IPC,354,1,1
2208,MVA,185,1,1
2208,ITA,66D,1,1
2209,IPC,302,1,1
2209,NDPS,20,1,1
2210,IPC,498A,1,1
2210,NDPS,20,1,1
2211,ITA,66C,1,1
2212,MVA,185,1,1
2212,IPC,392,1,1
2213,MVA,185,1,1
2214,IPC,498A,1,1
2214,IPC,420,1,1
2215,IPC,379,1,1
2215,IPC,420,1,1
2216,IPC,498A,1,1
2217,IPC,420,1,1
2217,ITA,66D,1,1
2218,ITA,66C,1,1
2219,NDPS,20,1,1
2219,IPC,392,1,1
2220,IPC,354,1,1
2221,ITA,66C,1,1
2222,IPC,307,1,1
2222,MVA,185,1,1
2223,ITA,66D,1,1
2224,ITA,66D,1,1
2224,MVA,185,1,1
2225,ITA,66D,1,1
2225,NDPS,20,1,1
2226,ITA,66D,1,1
2226,IPC,420,1,1
2227,ITA,66C,1,1
2227,ITA,66D,1,1
2228,ITA,66D,1,1
2229,NDPS,20,1,1
2229,ITA,66D,1,1
2230,IPC,392,1,1
2231,IPC,307,1,1
2232,IPC,354,1,1
2232,ITA,66C,1,1
2233,IPC,354,1,1
2233,IPC,392,1,1
2234,ITA,66D,1,1
2235,IPC,379,1,1
2235,IPC,498A,1,1
2236,ITA,66C,1,1
2236,ITA,66D,1,1
2237,IPC,307,1,1
2238,MVA,185,1,1
2239,IPC,392,1,1
2240,IPC,392,1,1
2240,IPC,420,1,1
2241,NDPS,20,1,1
2241,IPC,392,1,1
2242,IPC,354,1,1
2242,IPC,302,1,1
2243,ITA,66D,1,1
2243,ITA,66C,1,1
2244,IPC,302,1,1
2244,IPC,420,1,1
2245,IPC,354,1,1
2246,MVA,185,1,1
2247,ITA,66D,1,1
2247,ITA,66D,1,1
2248,ITA,66C,1,1
2249,IPC,379,1,1
2250,IPC,302,1,1
2250,IPC,354,1,1
2251,IPC,420,1,1
2252,IPC,420,1,1
2252,NDPS,20,1,1
2253,ITA,66C,1,1
2254,IPC,379,1,1
2254,IPC,354,1,1
2255,ITA,66C,1,1
2255,IPC,498A,1,1
2256,IPC,379,1,1
2256,IPC,354,1,1
2257,IPC,420,1,1
2258,IPC,354,1,1
2259,IPC,307,1,1
2260,ITA,66D,1,1
2261,MVA,185,1,1
2261,IPC,307,1,1
2262,IPC,420,1,1
2263,MVA,185,1,1
2264,NDPS,20,1,1
2265,IPC,307,1,1
2265,MVA,185,1,1
2266,ITA,66D,1,1
2266,IPC,498A,1,1
2267,IPC,307,1,1
2267,ITA,66D,1,1
2268,IPC,392,1,1
2268,IPC,379,1,1
2269,IPC,379,1,1
2270,IPC,392,1,1
2270,IPC,379,1,1
2271,NDPS,20,1,1
2272,ITA,66D,1,1
2273,IPC,392,1,1
2273,IPC,302,1,1
2274,IPC,420,1,1
2274,IPC,392,1,1
2275,IPC,307,1,1
2275,IPC,307,1,1
2276,ITA,66D,1,1
2277,MVA,185,1,1
2278,IPC,307,1,1
2278,IPC,498A,1,1
2279,IPC,498A,1,1
2279,IPC,379,1,1
2280,IPC,392,1,1
2281,IPC,420,1,1
2281,IPC,392,1,1
2282,IPC,498A,1,1
2282,ITA,66C,1,1
2283,IPC,420,1,1
2283,IPC,354,1,1
2284,ITA,66D,1,1
2285,IPC,302,1,1
2286,IPC,302,1,1
2286,IPC,302,1,1
2287,IPC,498A,1,1
2287,IPC,379,1,1
2288,IPC,379,1,1
2288,IPC,307,1,1
2289,IPC,307,1,1
2289,ITA,66C,1,1
2290,IPC,498A,1,1
2291,IPC,354,1,1
2292,NDPS,20,1,1
2292,IPC,498A,1,1
2293,ITA,66D,1,1
2293,ITA,66C,1,1
2294,ITA,66C,1,1
2294,IPC,392,1,1
2295,MVA,185,1,1
2296,IPC,354,1,1
2297,IPC,379,1,1
2297,IPC,498A,1,1
2298,ITA,66C,1,1
2299,IPC,307,1,1
2299,ITA,66D,1,1
2300,IPC,307,1,1
2300,IPC,392,1,1
2301,IPC,307,1,1
2302,IPC,379,1,1
2303,IPC,420,1,1
2303,IPC,498A,1,1
2304,IPC,498A,1,1
2305,ITA,66D,1,1
2305,MVA,185,1,1
2306,IPC,307,1,1
2306,NDPS,20,1,1
2307,NDPS,20,1,1
2308,IPC,307,1,1
2308,NDPS,20,1,1
2309,MVA,185,1,1
2309,IPC,307,1,1
2310,ITA,66D,1,1
2311,MVA,185,1,1
2311,MVA,185,1,1
2312,MVA,185,1,1
2312,NDPS,20,1,1
2313,NDPS,20,1,1
2313,ITA,66D,1,1
2314,ITA,66C,1,1
2314,ITA,66C,1,1
2315,ITA,66C,1,1
2315,IPC,392,1,1
2316,NDPS,20,1,1
2317,ITA,66D,1,1
2317,IPC,379,1,1
2318,IPC,498A,1,1
2318,IPC,498A,1,1
2319,ITA,66D,1,1
2319,IPC,379,1,1
2320,MVA,185,1,1
2320,MVA,185,1,1
2321,ITA,66C,1,1
2322,ITA,66C,1,1
2323,MVA,185,1,1
2323,IPC,354,1,1
2324,IPC,420,1,1
2324,ITA,66C,1,1
2325,IPC,302,1,1
2325,IPC,392,1,1
2326,IPC,307,1,1
2326,IPC,354,1,1
2327,IPC,420,1,1
2328,IPC,379,1,1
2328,IPC,354,1,1
2329,IPC,379,1,1
2330,IPC,392,1,1
2330,ITA,66C,1,1
2331,IPC,498A,1,1
2332,IPC,392,1,1
2333,IPC,420,1,1
2334,ITA,66C,1,1
2335,IPC,302,1,1
2336,IPC,354,1,1
2336,NDPS,20,1,1
2337,IPC,392,1,1
2338,IPC,302,1,1
2338,MVA,185,1,1
2339,IPC,420,1,1
2339,ITA,66C,1,1
2340,MVA,185,1,1
2340,IPC,302,1,1
2341,ITA,66C,1,1
2342,MVA,185,1,1
2342,IPC,420,1,1
2343,IPC,302,1,1
2343,IPC,392,1,1
2344,IPC,302,1,1
2345,ITA,66C,1,1
2346,IPC,354,1,1
2346,ITA,66D,1,1
2347,IPC,354,1,1
2348,IPC,392,1,1
2349,IPC,392,1,1
2349,ITA,66D,1,1
2350,IPC,420,1,1
2350,IPC,307,1,1
2351,IPC,302,1,1
2352,MVA,185,1,1
2353,IPC,302,1,1
2354,IPC,420,1,1
2354,IPC,302,1,1
2355,IPC,302,1,1
2356,ITA,66D,1,1
2356,IPC,392,1,1
2357,ITA,66C,1,1
2357,ITA,66D,1,1
2358,NDPS,20,1,1
2358,IPC,379,1,1
2359,ITA,66C,1,1
2359,IPC,498A,1,1
2360,IPC,420,1,1
2360,ITA,66C,1,1
2361,NDPS,20,1,1
2362,MVA,185,1,1
2362,IPC,392,1,1
2363,IPC,392,1,1
2363,ITA,66C,1,1
2364,IPC,498A,1,1
2364,IPC,392,1,1
2365,NDPS,20,1,1
2365,IPC,498A,1,1
2366,IPC,420,1,1
2366,MVA,185,1,1
2367,IPC,302,1,1
2368,IPC,392,1,1
2369,IPC,498A,1,1
2370,IPC,354,1,1
2371,IPC,302,1,1
2371,ITA,66C,1,1
2372,ITA,66C,1,1
2373,IPC,302,1,1
2373,IPC,420,1,1
2374,IPC,379,1,1
2374,ITA,66D,1,1
2375,ITA,66D,1,1
2375,ITA,66D,1,1
2376,IPC,307,1,1
2377,IPC,498A,1,1
2377,IPC,302,1,1
2378,MVA,185,1,1
2378,IPC,354,1,1
2379,IPC,379,1,1
2379,IPC,498A,1,1
2380,IPC,307,1,1
2380,NDPS,20,1,1
2381,NDPS,20,1,1
2382,IPC,420,1,1
2382,IPC,302,1,1
2383,IPC,354,1,1
2384,IPC,379,1,1
2384,IPC,379,1,1
2385,NDPS,20,1,1
2386,IPC,392,1,1
2386,IPC,420,1,1
2387,NDPS,20,1,1
2387,MVA,185,1,1
2388,IPC,420,1,1
2388,NDPS,20,1,1
2389,IPC,302,1,1
2390,IPC,420,1,1
2391,ITA,66D,1,1
2392,MVA,185,1,1
2392,ITA,66C,1,1
2393,ITA,66C,1,1
2394,NDPS,20,1,1
2394,ITA,66D,1,1
2395,IPC,498A,1,1
2395,IPC,379,1,1
2396,IPC,498A,1,1
2396,MVA,185,1,1
2397,IPC,354,1,1
2398,IPC,302,1,1
2399,IPC,498A,1,1
2399,ITA,66D,1,1
2400,IPC,420,1,1
2401,IPC,420,1,1
2401,ITA,66C,1,1
2402,IPC,498A,1,1
2402,ITA,66C,1,1
2403,IPC,354,1,1
2403,ITA,66D,1,1
2404,IPC,379,1,1
2405,NDPS,20,1,1
2405,IPC,354,1,1
2406,ITA,66C,1,1
2407,IPC,498A,1,1
2407,IPC,498A,1,1
2408,IPC,307,1,1
2409,ITA,66C,1,1
2410,IPC,307,1,1
2411,IPC,307,1,1
2412,ITA,66D,1,1
2412,ITA,66D,1,1
2413,IPC,302,1,1
2414,IPC,354,1,1
2414,IPC,307,1,1
2415,IPC,392,1,1
2416,IPC,379,1,1
2417,NDPS,20,1,1
2417,IPC,302,1,1
2418,ITA,66D,1,1
2418,ITA,66C,1,1
2419,IPC,392,1,1
2419,IPC,392,1,1
2420,ITA,66C,1,1
2420,IPC,307,1,1
2421,IPC,307,1,1
2422,IPC,379,1,1
2423,IPC,379,1,1
2424,IPC,307,1,1
2424,IPC,354,1,1
2425,IPC,379,1,1
2426,MVA,185,1,1
2427,IPC,392,1,1
2427,IPC,392,1,1
2428,IPC,354,1,1
2428,IPC,379,1,1
2429,IPC,379,1,1
2430,IPC,420,1,1
2430,IPC,307,1,1
2431,IPC,420,1,1
2431,ITA,66D,1,1
2432,IPC,379,1,1
2432,IPC,498A,1,1
2433,IPC,392,1,1
2434,ITA,66D,1,1
2434,IPC,498A,1,1
2435,ITA,66D,1,1
2435,MVA,185,1,1
2436,IPC,392,1,1
2437,IPC,307,1,1
2437,ITA,66D,1,1
2438,NDPS,20,1,1
2438,ITA,66D,1,1
2439,IPC,354,1,1
2439,ITA,66C,1,1
2440,ITA,66D,1,1
2441,NDPS,20,1,1
2442,IPC,302,1,1
2442,IPC,498A,1,1
2443,MVA,185,1,1
2443,IPC,302,1,1
2444,IPC,354,1,1
2445,IPC,302,1,1
2445,IPC,307,1,1
2446,ITA,66D,1,1
2447,MVA,185,1,1
2448,NDPS,20,1,1
2449,MVA,185,1,1
2449,IPC,354,1,1
2450,ITA,66D,1,1
2450,NDPS,20,1,1
2451,ITA,66D,1,1
2452,NDPS,20,1,1
2452,IPC,498A,1,1
2453,MVA,185,1,1
2453,MVA,185,1,1
2454,ITA,66C,1,1
2454,IPC,379,1,1
2455,IPC,354,1,1
2456,IPC,498A,1,1
2456,MVA,185,1,1
2457,IPC,302,1,1
2458,IPC,498A,1,1
2459,NDPS,20,1,1
2459,IPC,307,1,1
2460,ITA,66D,1,1
2460,IPC,302,1,1
2461,IPC,498A,1,1
2462,MVA,185,1,1
2463,IPC,354,1,1
2463,IPC,379,1,1
2464,IPC,498A,1,1
2465,IPC,307,1,1
2465,IPC,420,1,1
2466,IPC,498A,1,1
2466,IPC,420,1,1
2467,IPC,354,1,1
2467,IPC,498A,1,1
2468,NDPS,20,1,1
2468,IPC,392,1,1
2469,NDPS,20,1,1
2470,IPC,354,1,1
2471,IPC,420,1,1
2472,ITA,66D,1,1
2472,IPC,354,1,1
2473,IPC,498A,1,1
2473,IPC,302,1,1
2474,MVA,185,1,1
2475,IPC,379,1,1
2475,MVA,185,1,1
2476,IPC,379,1,1
2477,ITA,66D,1,1
2477,MVA,185,1,1
2478,IPC,307,1,1
2479,IPC,392,1,1
2479,IPC,498A,1,1
2480,IPC,354,1,1
2481,IPC,392,1,1
2481,IPC,379,1,1
2482,IPC,302,1,1
2482,IPC,392,1,1
2483,IPC,307,1,1
2484,IPC,354,1,1
2485,IPC,379,1,1
2486,IPC,302,1,1
2486,IPC,307,1,1
2487,IPC,307,1,1
2487,IPC,420,1,1
2488,IPC,420,1,1
2489,IPC,302,1,1
2489,IPC,302,1,1
2490,IPC,354,1,1
2491,IPC,379,1,1
2492,IPC,354,1,1
2492,ITA,66C,1,1
2493,IPC,354,1,1
2494,ITA,66D,1,1
2495,IPC,420,1,1
2495,ITA,66D,1,1
2496,IPC,354,1,1
2496,IPC,302,1,1
2497,IPC,392,1,1
2498,IPC,307,1,1
2499,IPC,354,1,1
2500,IPC,379,1,1
2500,IPC,392,1,1
2501,IPC,420,1,1
2501,ITA,66C,1,1
2502,MVA,185,1,1
2503,IPC,498A,1,1
2503,NDPS,20,1,1
2504,MVA,185,1,1
2504,IPC,392,1,1
2505,IPC,420,1,1
2505,IPC,354,1,1
2506,NDPS,20,1,1
2506,IPC,307,1,1
2507,IPC,302,1,1
2508,IPC,354,1,1
2508,IPC,498A,1,1
2509,ITA,66C,1,1
2509,IPC,302,1,1
2510,IPC,498A,1,1
2510,IPC,307,1,1
2511,IPC,498A,1,1
2511,IPC,420,1,1
2512,IPC,420,1,1
2512,MVA,185,1,1
2513,IPC,392,1,1
2513,MVA,185,1,1
2514,IPC,302,1,1
2515,IPC,498A,1,1
2515,IPC,420,1,1
2516,IPC,392,1,1
2516,IPC,379,1,1
2517,IPC,420,1,1
2517,IPC,420,1,1
2518,IPC,307,1,1
2519,IPC,302,1,1
2519,ITA,66C,1,1
2520,NDPS,20,1,1
2521,IPC,302,1,1
2521,ITA,66C,1,1
2522,ITA,66C,1,1
2523,IPC,354,1,1
2524,IPC,302,1,1
2525,IPC,420,1,1
2526,ITA,66C,1,1
2526,IPC,392,1,1
2527,IPC,307,1,1
2528,IPC,392,1,1
2528,IPC,379,1,1
2529,IPC,354,1,1
2530,IPC,307,1,1
2530,IPC,392,1,1
2531,IPC,420,1,1
2532,ITA,66C,1,1
2532,ITA,66D,1,1
2533,IPC,392,1,1
2534,NDPS,20,1,1
2535,IPC,498A,1,1
2536,IPC,307,1,1
2537,IPC,420,1,1
2538,ITA,66C,1,1
2538,IPC,498A,1,1
2539,IPC,302,1,1
2539,IPC,379,1,1
2540,IPC,392,1,1
2541,IPC,379,1,1
2541,IPC,307,1,1
2542,IPC,354,1,1
2543,ITA,66C,1,1
2543,ITA,66D,1,1
2544,IPC,379,1,1
2544,NDPS,20,1,1
2545,IPC,392,1,1
2546,ITA,66D,1,1
2546,IPC,392,1,1
2547,IPC,354,1,1
2548,IPC,307,1,1
2549,IPC,302,1,1
2550,IPC,307,1,1
2551,MVA,185,1,1
2552,IPC,420,1,1
2553,NDPS,20,1,1
2554,IPC,354,1,1
2555,ITA,66C,1,1
2556,ITA,66D,1,1
2557,IPC,354,1,1
2558,ITA,66C,1,1
2558,MVA,185,1,1
2559,IPC,379,1,1
2559,IPC,420,1,1
2560,IPC,420,1,1
2561,IPC,302,1,1
2561,IPC,307,1,1
2562,IPC,379,1,1
2563,IPC,379,1,1
2564,IPC,354,1,1
2565,ITA,66D,1,1
2565,MVA,185,1,1
2566,ITA,66D,1,1
2566,IPC,302,1,1
2567,MVA,185,1,1
2567,ITA,66C,1,1
2568,IPC,498A,1,1
2569,IPC,392,1,1
2570,ITA,66C,1,1
2571,IPC,379,1,1
2572,IPC,420,1,1
2573,IPC,354,1,1
2574,IPC,420,1,1
2574,IPC,354,1,1
2575,NDPS,20,1,1
2575,IPC,420,1,1
2576,IPC,498A,1,1
2576,MVA,185,1,1
2577,ITA,66D,1,1
2578,IPC,307,1,1
2579,IPC,420,1,1
2580,MVA,185,1,1
2580,IPC,379,1,1
2581,NDPS,20,1,1
2582,IPC,498A,1,1
2583,IPC,302,1,1
2584,IPC,392,1,1
2585,IPC,307,1,1
2585,IPC,307,1,1
2586,IPC,354,1,1
2586,IPC,354,1,1
2587,IPC,307,1,1
2587,IPC,379,1,1
2588,IPC,302,1,1
2588,IPC,354,1,1
2589,MVA,185,1,1
2589,IPC,307,1,1
2590,IPC,307,1,1
2590,IPC,498A,1,1
2591,IPC,379,1,1
2591,MVA,185,1,1
2592,IPC,392,1,1
2593,ITA,66D,1,1
2594,IPC,379,1,1
2594,IPC,379,1,1
2595,IPC,307,1,1
2595,ITA,66D,1,1
2596,IPC,392,1,1
2596,IPC,354,1,1
2597,ITA,66C,1,1
2597,MVA,185,1,1
2598,IPC,302,1,1
2599,IPC,307,1,1
2599,IPC,379,1,1
2600,ITA,66D,1,1
2600,MVA,185,1,1
2601,ITA,66C,1,1
2601,IPC,392,1,1
2602,IPC,302,1,1
2603,MVA,185,1,1
2604,IPC,392,1,1
2605,IPC,379,1,1
2605,ITA,66C,1,1
2606,IPC,498A,1,1
2606,IPC,392,1,1
2607,IPC,302,1,1
2608,NDPS,20,1,1
2609,IPC,498A,1,1
2609,IPC,498A,1,1
2610,IPC,498A,1,1
2611,IPC,354,1,1
2612,ITA,66D,1,1
2613,IPC,498A,1,1
2613,MVA,185,1,1
2614,IPC,392,1,1
2615,NDPS,20,1,1
2615,IPC,379,1,1
2616,ITA,66C,1,1
2616,NDPS,20,1,1
2617,ITA,66D,1,1
2617,MVA,185,1,1
2618,IPC,392,1,1
2618,IPC,379,1,1
2619,IPC,302,1,1
2619,IPC,302,1,1
2620,MVA,185,1,1
2620,ITA,66C,1,1
2621,IPC,498A,1,1
2622,IPC,420,1,1
2622,IPC,302,1,1
2623,IPC,307,1,1
2623,IPC,354,1,1
2624,IPC,379,1,1
2624,ITA,66C,1,1
2625,IPC,302,1,1
2625,IPC,498A,1,1
2626,ITA,66C,1,1
2626,MVA,185,1,1
2627,ITA,66D,1,1
2628,ITA,66D,1,1
2629,IPC,302,1,1
2630,IPC,392,1,1
2631,IPC,354,1,1
2632,NDPS,20,1,1
2632,IPC,307,1,1
2633,IPC,307,1,1
2633,IPC,302,1,1
2634,IPC,307,1,1
2634,IPC,379,1,1
2635,MVA,185,1,1
2635,IPC,354,1,1
2636,IPC,379,1,1
2636,IPC,420,1,1
2637,IPC,307,1,1
2638,ITA,66D,1,1
2639,NDPS,20,1,1
2640,IPC,302,1,1
2641,IPC,354,1,1
2642,IPC,354,1,1
2643,IPC,302,1,1
2644,NDPS,20,1,1
2644,IPC,307,1,1
2645,IPC,302,1,1
2645,NDPS,20,1,1
2646,IPC,420,1,1
2647,NDPS,20,1,1
2648,IPC,420,1,1
2648,NDPS,20,1,1
2649,IPC,379,1,1
2649,MVA,185,1,1
2650,IPC,379,1,1
2650,NDPS,20,1,1
2651,IPC,302,1,1
2651,IPC,379,1,1
2652,IPC,498A,1,1
2652,ITA,66D,1,1
2653,IPC,354,1,1
2653,IPC,420,1,1
2654,IPC,302,1,1
2655,NDPS,20,1,1
2655,ITA,66D,1,1
2656,IPC,354,1,1
2657,IPC,379,1,1
2657,IPC,420,1,1
2658,IPC,302,1,1
2658,IPC,392,1,1
2659,IPC,498A,1,1
2659,IPC,307,1,1
2660,NDPS,20,1,1
2661,IPC,379,1,1
2662,IPC,420,1,1
2663,NDPS,20,1,1
2664,NDPS,20,1,1
2664,IPC,420,1,1
2665,IPC,307,1,1
2666,IPC,420,1,1
2666,ITA,66C,1,1
2667,IPC,379,1,1
2667,IPC,302,1,1
2668,IPC,307,1,1
2669,IPC,307,1,1
2670,IPC,302,1,1
2671,ITA,66C,1,1
2671,NDPS,20,1,1
2672,IPC,498A,1,1
2673,IPC,379,1,1
2673,IPC,307,1,1
2674,IPC,498A,1,1
2674,IPC,302,1,1
2675,IPC,379,1,1
2676,ITA,66C,1,1
2676,NDPS,20,1,1
2677,IPC,302,1,1
2677,IPC,379,1,1
2678,NDPS,20,1,1
2679,IPC,302,1,1
2680,IPC,379,1,1
2681,IPC,498A,1,1
2681,IPC,302,1,1
2682,IPC,354,1,1
2683,IPC,354,1,1
2684,IPC,420,1,1
2684,IPC,302,1,1
2685,IPC,392,1,1
2685,IPC,420,1,1
2686,ITA,66C,1,1
2687,IPC,392,1,1
2688,IPC,307,1,1
2688,IPC,392,1,1
2689,ITA,66C,1,1
2690,IPC,307,1,1
2690,IPC,420,1,1
2691,IPC,302,1,1
2692,ITA,66C,1,1
2693,NDPS,20,1,1
2694,IPC,498A,1,1
2695,IPC,307,1,1
2695,IPC,498A,1,1
2696,ITA,66D,1,1
2696,MVA,185,1,1
2697,IPC,498A,1,1
2698,IPC,498A,1,1
2699,IPC,420,1,1
2699,MVA,185,1,1
2700,IPC,354,1,1
2700,IPC,420,1,1
2701,IPC,307,1,1
2702,IPC,379,1,1
2702,IPC,379,1,1
2703,IPC,498A,1,1
2704,MVA,185,1,1
2704,ITA,66C,1,1
2705,IPC,379,1,1
2705,IPC,307,1,1
2706,IPC,307,1,1
2706,IPC,392,1,1
2707,IPC,392,1,1
2707,IPC,307,1,1
2708,NDPS,20,1,1
2709,ITA,66D,1,1
2710,NDPS,20,1,1
2710,IPC,392,1,1
2711,ITA,66D,1,1
2712,ITA,66D,1,1
2713,IPC,354,1,1
2713,IPC,420,1,1
2714,ITA,66C,1,1
2714,ITA,66D,1,1
2715,IPC,354,1,1
2715,IPC,379,1,1
2716,IPC,420,1,1
2717,ITA,66D,1,1
2717,ITA,66C,1,1
2718,IPC,302,1,1
2718,IPC,392,1,1
2719,MVA,185,1,1
2719,NDPS,20,1,1
2720,ITA,66D,1,1
2721,IPC,379,1,1
2722,MVA,185,1,1
2723,IPC,379,1,1
2723,NDPS,20,1,1
2724,IPC,307,1,1
2724,MVA,185,1,1
2725,IPC,420,1,1
2725,ITA,66C,1,1
2726,NDPS,20,1,1
2726,IPC,392,1,1
2727,IPC,307,1,1
2727,IPC,420,1,1
2728,ITA,66C,1,1
2729,IPC,302,1,1
2729,ITA,66D,1,1
2730,MVA,185,1,1
2730,IPC,420,1,1
2731,IPC,307,1,1
2732,IPC,379,1,1
2733,ITA,66C,1,1
2734,IPC,392,1,1
2735,IPC,498A,1,1
2735,IPC,498A,1,1
2736,ITA,66C,1,1
2737,IPC,498A,1,1
2738,ITA,66D,1,1
2738,IPC,354,1,1
2739,MVA,185,1,1
2739,IPC,498A,1,1
2740,MVA,185,1,1
2741,ITA,66D,1,1
2742,MVA,185,1,1
2743,IPC,420,1,1
2744,ITA,66D,1,1
2745,IPC,420,1,1
2745,IPC,354,1,1
2746,IPC,354,1,1
2747,IPC,307,1,1
2748,IPC,420,1,1
2748,IPC,302,1,1
2749,IPC,307,1,1
2749,IPC,307,1,1
2750,IPC,354,1,1
2751,IPC,392,1,1
2752,IPC,302,1,1
2753,IPC,379,1,1
2754,IPC,302,1,1
2754,IPC,379,1,1
2755,IPC,420,1,1
2755,ITA,66D,1,1
2756,NDPS,20,1,1
2756,IPC,498A,1,1
2757,ITA,66D,1,1
2758,ITA,66C,1,1
2759,IPC,379,1,1
2760,ITA,66C,1,1
2760,IPC,354,1,1
2761,IPC,307,1,1
2762,MVA,185,1,1
2762,IPC,420,1,1
2763,IPC,392,1,1
2764,IPC,420,1,1
2765,IPC,307,1,1
2765,NDPS,20,1,1
2766,IPC,379,1,1
2767,IPC,392,1,1
2768,IPC,302,1,1
2768,ITA,66C,1,1
2769,ITA,66C,1,1
2770,IPC,307,1,1
2770,IPC,420,1,1
2771,IPC,307,1,1
2772,IPC,307,1,1
2772,IPC,498A,1,1
2773,ITA,66C,1,1
2774,ITA,66D,1,1
2775,ITA,66D,1,1
2775,ITA,66D,1,1
2776,ITA,66C,1,1
2776,IPC,302,1,1
2777,ITA,66C,1,1
2778,ITA,66D,1,1
2779,ITA,66D,1,1
2780,IPC,420,1,1
2781,ITA,66C,1,1
2782,ITA,66C,1,1
2783,ITA,66D,1,1
2784,IPC,420,1,1
2785,IPC,392,1,1
2785,IPC,379,1,1
2786,IPC,392,1,1
2786,IPC,498A,1,1
2787,ITA,66D,1,1
2787,IPC,379,1,1
2788,IPC,307,1,1
2788,NDPS,20,1,1
2789,ITA,66D,1,1
2789,IPC,498A,1,1
2790,IPC,420,1,1
2790,ITA,66D,1,1
2791,IPC,392,1,1
2792,NDPS,20,1,1
2793,MVA,185,1,1
2794,MVA,185,1,1
2794,IPC,420,1,1
2795,IPC,307,1,1
2795,IPC,392,1,1
2796,IPC,302,1,1
2796,IPC,302,1,1
2797,IPC,420,1,1
2797,MVA,185,1,1
2798,IPC,420,1,1
2798,IPC,392,1,1
2799,IPC,302,1,1
2799,IPC,302,1,1
2800,IPC,379,1,1
2800,IPC,420,1,1
2801,IPC,307,1,1
2801,IPC,302,1,1
2802,IPC,498A,1,1
2803,ITA,66D,1,1
2804,IPC,307,1,1
2805,IPC,379,1,1
2806,IPC,354,1,1
2807,IPC,420,1,1
2808,IPC,392,1,1
2809,IPC,498A,1,1
2809,IPC,379,1,1
2810,NDPS,20,1,1
2811,IPC,392,1,1
2812,IPC,302,1,1
2812,IPC,307,1,1
2813,IPC,379,1,1
2813,MVA,185,1,1
2814,ITA,66D,1,1
2814,IPC,420,1,1
2815,IPC,420,1,1
2815,IPC,498A,1,1
2816,IPC,420,1,1
2817,IPC,498A,1,1
2817,IPC,498A,1,1
2818,IPC,307,1,1
2818,IPC,392,1,1
2819,NDPS,20,1,1
2819,IPC,379,1,1
2820,MVA,185,1,1
2821,IPC,354,1,1
2821,IPC,307,1,1
2822,IPC,392,1,1
2822,IPC,354,1,1
2823,IPC,354,1,1
2824,IPC,307,1,1
2824,IPC,302,1,1
2825,IPC,354,1,1
2826,NDPS,20,1,1
2826,IPC,420,1,1
2827,ITA,66D,1,1
2827,ITA,66C,1,1
2828,IPC,354,1,1
2829,IPC,302,1,1
2830,IPC,307,1,1
2830,IPC,420,1,1
2831,IPC,420,1,1
2832,ITA,66C,1,1
2833,ITA,66D,1,1
2834,ITA,66D,1,1
2834,ITA,66D,1,1
2835,MVA,185,1,1
2836,IPC,379,1,1
2836,MVA,185,1,1
2837,IPC,392,1,1
2838,IPC,307,1,1
2839,ITA,66D,1,1
2840,MVA,185,1,1
2840,IPC,354,1,1
2841,IPC,392,1,1
2842,IPC,392,1,1
2842,IPC,354,1,1
2843,IPC,498A,1,1
2844,IPC,307,1,1
