ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
3361,2273,1,2026-01-04,1,5,252,1329,9,5615,1,0
3362,2274,1,2025-02-18,1,3,130,31,6,5616,1,0
3363,2274,2,2025-03-08,1,3,130,31,6,5617,1,0
3364,2274,1,2025-02-26,1,3,130,31,6,5618,1,0
3365,2275,1,2023-04-15,1,28,1033,1804,55,5620,1,0
3366,2276,2,2023-05-08,1,15,588,1648,29,5621,1,0
3367,2276,1,2023-05-16,1,15,588,1648,29,5622,1,0
3368,2276,1,2023-04-28,1,15,588,1648,29,5624,1,0
3369,2277,1,2023-03-17,1,3,108,793,5,5625,1,0
3370,2277,1,2023-03-16,1,3,108,793,5,5626,1,0
3371,2278,2,2024-02-18,1,26,972,1227,51,5627,1,0
3372,2281,2,2023-08-11,1,13,532,889,26,5631,1,0
3373,2281,1,2023-08-19,1,13,532,889,26,5632,1,0
3374,2282,1,2025-06-25,1,10,409,1679,20,5634,1,0
3375,2282,2,2025-06-23,1,10,409,1679,20,5635,1,0
3376,2283,1,2024-11-30,1,10,425,1873,20,5638,1,0
3377,2283,1,2024-11-29,1,10,425,1873,20,5639,1,0
3378,2283,2,2024-11-29,1,10,425,1873,20,5640,1,0
3379,2284,2,2025-06-06,1,26,972,1025,51,5642,1,0
3380,2285,1,2025-12-16,1,5,266,1676,10,5644,1,0
3381,2285,1,2026-01-01,1,5,266,1676,10,5647,1,0
3382,2286,1,2024-04-21,1,25,941,2192,50,5650,1,0
3383,2288,1,2024-11-05,1,2,73,20,4,5654,1,0
3384,2289,1,2025-01-24,1,22,824,870,44,5656,1,0
3385,2289,1,2025-02-08,1,22,824,870,44,5657,1,0
3386,2290,1,2025-02-24,1,29,1063,420,58,5660,1,0
3387,2290,2,2025-02-15,1,29,1063,420,58,5661,1,0
3388,2290,1,2025-02-25,1,29,1063,420,58,5662,1,0
3389,2291,1,2023-09-09,1,4,146,765,8,5663,1,0
3390,2291,1,2023-08-24,1,4,146,765,8,5665,1,0
3391,2292,2,2026-03-16,1,18,706,2043,35,5666,1,0
3392,2294,1,2025-07-09,1,2,78,1911,4,5669,1,0
3393,2296,1,2024-05-15,1,5,245,445,9,5675,1,0
3394,2297,1,2023-08-07,1,25,947,1062,50,5676,1,0
3395,2297,2,2023-08-22,1,25,947,1062,50,5678,1,0
3396,2297,1,2023-08-18,1,25,947,1062,50,5679,1,0
3397,2299,1,2024-03-22,1,23,865,699,46,5681,1,0
3398,2299,1,2024-03-17,1,23,865,699,46,5682,1,0
3399,2299,1,2024-03-16,1,23,865,699,46,5683,1,0
3400,2301,2,2026-02-21,1,3,90,281,5,5685,1,0
3401,2301,1,2026-02-12,1,3,90,281,5,5686,1,0
3402,2301,1,2026-02-15,1,3,90,281,5,5687,1,0
3403,2302,1,2025-05-15,1,16,627,2037,31,5689,1,0
3404,2302,1,2025-06-04,1,16,627,2037,31,5690,1,0
3405,2303,2,2024-02-15,1,2,51,442,3,5692,1,0
3406,2304,1,2025-12-06,1,12,504,941,24,5693,1,0
3407,2304,2,2025-12-07,1,12,504,941,24,5694,1,0
3408,2304,1,2025-12-13,1,12,504,941,24,5695,1,0
3409,2304,1,2025-12-17,1,12,504,941,24,5696,1,0
3410,2305,1,2026-07-09,1,26,975,547,52,5697,1,0
3411,2306,2,2025-11-28,1,17,658,643,34,5698,1,0
3412,2306,1,2025-11-13,1,17,658,643,34,5699,1,0
3413,2307,1,2026-03-08,1,19,737,1308,38,5703,1,0
3414,2307,1,2026-03-09,1,19,737,1308,38,5704,1,0
3415,2308,1,2025-12-12,1,10,429,1035,19,5706,1,0
3416,2308,1,2025-12-29,1,10,429,1035,19,5708,1,0
3417,2309,1,2024-03-10,1,14,563,759,28,5709,1,0
3418,2309,1,2024-02-20,1,14,563,759,28,5710,1,0
3419,2310,1,2026-01-06,1,2,81,2355,3,5711,1,0
3420,2310,1,2026-01-18,1,2,81,2355,3,5712,1,0
3421,2311,1,2026-02-28,1,5,257,205,10,5716,1,0
3422,2312,1,2026-02-03,1,2,40,1316,4,5717,1,0
3423,2312,1,2026-01-27,1,2,40,1316,4,5719,1,0
3424,2313,2,2024-12-24,1,30,1073,2414,60,5722,1,0
3425,2314,1,2024-08-13,1,22,817,2076,44,5724,1,0
3426,2314,1,2024-08-03,1,22,817,2076,44,5725,1,0
3427,2314,1,2024-08-15,1,22,817,2076,44,5726,1,0
3428,2316,1,2026-03-20,1,28,1038,2365,56,5729,1,0
3429,2316,1,2026-04-01,1,28,1038,2365,56,5731,1,0
3430,2319,1,2024-09-14,1,1,20,615,2,5737,1,0
3431,2319,1,2024-09-11,1,1,20,615,2,5739,1,0
3432,2320,1,2026-07-22,1,31,1103,2474,62,5740,1,0
3433,2320,2,2026-07-22,1,31,1103,2474,62,5741,1,0
3434,2321,1,2025-06-21,1,30,1068,196,59,5742,1,0
3435,2322,2,2023-11-24,1,26,958,556,51,5746,1,0
3436,2323,1,2024-07-09,1,24,906,1766,47,5748,1,0
3437,2324,1,2026-01-20,1,27,999,88,53,5749,1,0
3438,2324,1,2026-02-07,1,27,999,88,53,5750,1,0
3439,2324,1,2026-01-24,1,27,999,88,53,5751,1,0
3440,2325,1,2025-03-09,1,19,748,2441,37,5752,1,0
3441,2325,1,2025-03-09,1,19,748,2441,37,5753,1,0
3442,2326,1,2025-10-06,1,30,1070,855,59,5754,1,0
3443,2327,1,2023-05-29,1,30,1074,753,59,5756,1,0
3444,2328,1,2025-05-02,1,12,493,2214,23,5757,1,0
3445,2329,2,2023-07-22,1,29,1060,1095,58,5758,1,0
3446,2330,1,2024-12-23,1,15,588,1988,30,5759,1,0
3447,2330,1,2024-12-18,1,15,588,1988,30,5760,1,0
3448,2330,2,2024-12-26,1,15,588,1988,30,5761,1,0
3449,2331,1,2023-04-01,1,30,1095,2396,59,5763,1,0
3450,2331,1,2023-03-22,1,30,1095,2396,59,5764,1,0
3451,2331,1,2023-04-02,1,30,1095,2396,59,5765,1,0
3452,2332,2,2026-04-17,1,2,85,1105,3,5767,1,0
3453,2332,1,2026-05-05,1,2,85,1105,3,5768,1,0
3454,2332,1,2026-04-26,1,2,85,1105,3,5769,1,0
3455,2333,1,2026-01-23,1,10,414,1654,20,5770,1,0
3456,2334,1,2024-12-12,1,22,852,338,43,5771,1,0
3457,2334,1,2024-12-30,1,22,852,338,43,5772,1,0
3458,2334,1,2024-12-22,1,22,852,338,43,5774,1,0
3459,2335,1,2024-10-07,1,5,233,1619,10,5775,1,0
3460,2336,1,2025-11-19,1,8,371,870,16,5776,1,0
3461,2336,1,2025-11-30,1,8,371,870,16,5777,1,0
3462,2337,1,2024-08-27,1,27,1002,23,53,5780,1,0
3463,2338,1,2023-09-04,1,5,235,31,10,5781,1,0
3464,2338,1,2023-09-02,1,5,235,31,10,5782,1,0
3465,2338,2,2023-08-16,1,5,235,31,10,5783,1,0
3466,2338,2,2023-08-19,1,5,235,31,10,5784,1,0
3467,2339,1,2025-08-08,1,25,933,1853,49,5785,1,0
3468,2339,1,2025-08-12,1,25,933,1853,49,5786,1,0
3469,2339,1,2025-08-19,1,25,933,1853,49,5787,1,0
3470,2340,1,2025-10-20,1,11,452,1103,22,5788,1,0
3471,2341,1,2023-08-14,1,17,669,1112,33,5789,1,0
3472,2341,1,2023-08-08,1,17,669,1112,33,5791,1,0
3473,2342,1,2025-05-29,1,22,837,213,43,5793,1,0
3474,2342,1,2025-06-01,1,22,837,213,43,5794,1,0
3475,2342,1,2025-05-19,1,22,837,213,43,5795,1,0
3476,2343,1,2026-04-22,1,21,790,1580,42,5796,1,0
3477,2343,1,2026-04-26,1,21,790,1580,42,5797,1,0
3478,2343,1,2026-04-03,1,21,790,1580,42,5798,1,0
3479,2344,1,2024-03-08,1,12,518,258,24,5799,1,0
3480,2344,1,2024-03-08,1,12,518,258,24,5800,1,0
3481,2346,1,2024-07-05,1,4,172,127,8,5802,1,0
3482,2346,1,2024-06-15,1,4,172,127,8,5803,1,0
3483,2347,1,2024-08-30,1,26,963,281,51,5805,1,0
3484,2347,1,2024-09-29,1,26,963,281,51,5806,1,0
3485,2348,1,2024-11-03,1,7,322,1406,13,5807,1,0
3486,2348,1,2024-11-07,1,7,322,1406,13,5808,1,0
3487,2348,1,2024-11-09,1,7,322,1406,13,5809,1,0
3488,2349,1,2026-01-29,1,24,921,1484,47,5811,1,0
3489,2349,1,2026-01-04,1,24,921,1484,47,5812,1,0
3490,2350,1,2025-05-28,1,28,1018,1792,56,5814,1,0
3491,2351,1,2026-02-17,1,31,1115,1312,61,5815,1,0
3492,2351,1,2026-02-19,1,31,1115,1312,61,5816,1,0
3493,2352,1,2026-05-01,1,28,1012,1218,55,5818,1,0
3494,2352,1,2026-05-02,1,28,1012,1218,55,5819,1,0
3495,2353,1,2023-12-10,1,14,558,749,28,5820,1,0
3496,2353,2,2023-11-25,1,14,558,749,28,5821,1,0
3497,2353,1,2023-11-20,1,14,558,749,28,5822,1,0
3498,2354,2,2024-06-11,1,6,291,1981,11,5823,1,0
3499,2354,1,2024-06-11,1,6,291,1981,11,5825,1,0
3500,2354,1,2024-07-02,1,6,291,1981,11,5826,1,0
3501,2355,1,2023-02-20,1,5,223,2029,10,5827,1,0
3502,2355,1,2023-02-17,1,5,223,2029,10,5828,1,0
3503,2357,1,2025-03-07,1,5,279,2330,9,5834,1,0
3504,2357,1,2025-03-04,1,5,279,2330,9,5835,1,0
3505,2357,2,2025-02-15,1,5,279,2330,9,5836,1,0
3506,2358,1,2026-05-14,1,28,1032,1337,56,5839,1,0
3507,2360,1,2023-04-05,1,23,873,190,46,5841,1,0
3508,2360,1,2023-04-05,1,23,873,190,46,5842,1,0
3509,2361,1,2026-05-08,1,5,216,443,10,5844,1,0
3510,2362,1,2025-09-08,1,31,1119,2105,62,5846,1,0
3511,2364,1,2025-09-29,1,2,65,1713,4,5852,1,0
3512,2364,2,2025-09-27,1,2,65,1713,4,5853,1,0
3513,2365,1,2025-04-05,1,15,596,1823,29,5854,1,0
3514,2365,1,2025-04-07,1,15,596,1823,29,5855,1,0
3515,2366,2,2024-10-17,1,5,243,2332,9,5858,1,0
3516,2367,1,2024-07-27,1,5,237,421,9,5859,1,0
3517,2368,1,2025-09-29,1,27,1002,1533,53,5860,1,0
3518,2368,1,2025-10-03,1,27,1002,1533,53,5861,1,0
3519,2369,1,2025-09-17,1,3,102,1879,6,5863,1,0
3520,2369,1,2025-09-13,1,3,102,1879,6,5864,1,0
3521,2369,2,2025-09-26,1,3,102,1879,6,5865,1,0
3522,2369,1,2025-09-22,1,3,102,1879,6,5866,1,0
3523,2370,1,2023-06-01,1,23,869,1631,45,5868,1,0
3524,2370,1,2023-05-17,1,23,869,1631,45,5869,1,0
3525,2370,1,2023-05-15,1,23,869,1631,45,5870,1,0
3526,2371,1,2026-03-14,1,27,989,27,54,5871,1,0
3527,2373,1,2024-07-30,1,16,622,662,32,5878,1,0
3528,2373,2,2024-08-17,1,16,622,662,32,5879,1,0
3529,2374,1,2026-06-21,1,30,1071,448,60,5881,1,0
3530,2375,1,2024-02-10,1,5,188,2484,9,5884,1,0
3531,2377,1,2026-06-02,1,20,767,1835,40,5887,1,0
3532,2378,1,2023-02-21,1,7,328,633,14,5889,1,0
3533,2379,1,2026-03-07,1,26,980,638,51,5890,1,0
3534,2379,1,2026-02-28,1,26,980,638,51,5891,1,0
3535,2379,1,2026-02-10,1,26,980,638,51,5893,1,0
3536,2380,1,2025-04-18,1,3,89,466,6,5894,1,0
3537,2381,1,2025-02-17,1,29,1055,1526,58,5895,1,0
3538,2381,1,2025-03-07,1,29,1055,1526,58,5898,1,0
3539,2382,1,2026-02-26,1,21,804,2160,41,5899,1,0
3540,2382,1,2026-02-24,1,21,804,2160,41,5900,1,0
3541,2382,1,2026-02-17,1,21,804,2160,41,5901,1,0
3542,2383,1,2026-04-07,1,12,497,868,23,5902,1,0
3543,2383,1,2026-04-14,1,12,497,868,23,5903,1,0
3544,2383,2,2026-03-21,1,12,497,868,23,5904,1,0
3545,2384,1,2024-05-08,1,20,768,724,40,5906,1,0
3546,2384,1,2024-05-29,1,20,768,724,40,5907,1,0
3547,2384,1,2024-06-04,1,20,768,724,40,5908,1,0
3548,2384,1,2024-05-17,1,20,768,724,40,5909,1,0
3549,2385,1,2024-07-31,1,2,62,1924,4,5910,1,0
3550,2385,1,2024-07-10,1,2,62,1924,4,5911,1,0
3551,2386,2,2025-10-25,1,25,939,1084,50,5912,1,0
3552,2386,1,2025-10-22,1,25,939,1084,50,5914,1,0
3553,2387,1,2024-05-12,1,3,132,379,6,5915,1,0
3554,2388,1,2026-04-20,1,5,198,834,9,5919,1,0
3555,2389,1,2024-05-25,1,18,720,1649,35,5921,1,0
3556,2389,1,2024-05-08,1,18,720,1649,35,5922,1,0
3557,2389,1,2024-05-26,1,18,720,1649,35,5923,1,0
3558,2389,1,2024-05-10,1,18,720,1649,35,5924,1,0
3559,2390,1,2025-05-11,1,2,73,29,3,5925,1,0
3560,2391,2,2024-11-22,1,30,1088,180,59,5927,1,0
3561,2391,1,2024-11-21,1,30,1088,180,59,5928,1,0
3562,2391,1,2024-12-07,1,30,1088,180,59,5929,1,0
3563,2392,1,2024-06-21,1,5,243,192,10,5931,1,0
3564,2392,1,2024-07-02,1,5,243,192,10,5932,1,0
3565,2392,1,2024-06-12,1,5,243,192,10,5933,1,0
3566,2393,1,2024-07-17,1,20,765,1279,40,5936,1,0
3567,2393,1,2024-07-01,1,20,765,1279,40,5937,1,0
3568,2394,1,2025-02-21,1,28,1024,336,56,5939,1,0
3569,2394,1,2025-02-17,1,28,1024,336,56,5940,1,0
3570,2395,1,2023-02-23,1,8,374,996,15,5942,1,0
3571,2396,1,2024-12-24,1,27,992,1827,53,5944,1,0
3572,2397,1,2025-12-06,1,7,327,2391,13,5949,1,0
3573,2398,1,2025-05-05,1,4,161,5,7,5950,1,0
3574,2398,1,2025-04-29,1,4,161,5,7,5951,1,0
3575,2399,1,2026-03-13,1,31,1117,516,62,5953,1,0
3576,2399,1,2026-04-03,1,31,1117,516,62,5955,1,0
3577,2400,1,2023-12-14,1,13,546,1464,26,5956,1,0
3578,2400,2,2023-12-29,1,13,546,1464,26,5957,1,0
3579,2401,2,2025-08-02,1,23,886,2272,46,5959,1,0
3580,2401,1,2025-07-10,1,23,886,2272,46,5960,1,0
3581,2402,1,2025-03-01,1,17,691,474,34,5962,1,0
3582,2403,1,2023-08-26,1,10,413,1350,20,5965,1,0
3583,2404,1,2023-05-27,1,7,337,2145,13,5966,1,0
3584,2405,1,2024-04-28,1,1,21,1122,1,5968,1,0
3585,2405,1,2024-04-15,1,1,21,1122,1,5969,1,0
3586,2406,1,2023-07-21,1,3,110,1454,6,5972,1,0
3587,2406,1,2023-07-07,1,3,110,1454,6,5973,1,0
3588,2407,1,2023-02-11,1,19,735,514,37,5977,1,0
3589,2408,1,2025-04-18,1,21,805,1842,42,5978,1,0
3590,2409,1,2024-08-26,1,28,1010,1182,56,5982,1,0
3591,2410,1,2024-04-25,1,2,37,2248,3,5984,1,0
3592,2411,2,2023-05-09,1,5,200,526,9,5985,1,0
3593,2412,1,2025-01-09,1,3,111,830,5,5986,1,0
3594,2413,2,2024-10-16,1,13,544,1946,25,5989,1,0
3595,2413,1,2024-10-22,1,13,544,1946,25,5990,1,0
3596,2415,1,2023-11-20,1,26,956,2443,52,5992,1,0
3597,2415,1,2023-11-22,1,26,956,2443,52,5994,1,0
3598,2416,1,2023-05-31,1,26,954,2111,52,5995,1,0
3599,2416,1,2023-05-15,1,26,954,2111,52,5996,1,0
3600,2418,1,2024-06-19,1,19,747,542,37,5999,1,0
3601,2418,1,2024-06-26,1,19,747,542,37,6000,1,0
3602,2421,1,2024-09-02,1,22,856,99,44,6004,1,0
3603,2421,1,2024-09-16,1,22,856,99,44,6005,1,0
3604,2423,1,2025-11-13,1,6,303,2327,12,6012,1,0
3605,2423,2,2025-11-21,1,6,303,2327,12,6013,1,0
3606,2426,1,2025-01-20,1,9,393,1831,18,6019,1,0
3607,2427,2,2023-01-29,1,16,625,1941,32,6022,1,0
3608,2428,1,2023-04-15,1,15,577,362,29,6024,1,0
3609,2428,2,2023-04-28,1,15,577,362,29,6025,1,0
3610,2428,2,2023-04-16,1,15,577,362,29,6026,1,0
3611,2429,1,2024-04-19,1,2,33,1600,4,6028,1,0
3612,2430,1,2023-08-01,1,8,370,2261,16,6030,1,0
3613,2430,1,2023-07-23,1,8,370,2261,16,6031,1,0
3614,2430,1,2023-08-03,1,8,370,2261,16,6032,1,0
3615,2430,1,2023-08-09,1,8,370,2261,16,6033,1,0
3616,2431,1,2026-08-11,1,20,776,2138,39,6034,1,0
3617,2432,2,2024-05-02,1,16,607,1865,31,6036,1,0
3618,2433,1,2023-08-08,1,14,571,2469,27,6037,1,0
3619,2433,1,2023-08-10,1,14,571,2469,27,6039,1,0
3620,2434,2,2025-11-12,1,25,951,382,50,6040,1,0
3621,2434,1,2025-10-28,1,25,951,382,50,6041,1,0
3622,2434,1,2025-10-29,1,25,951,382,50,6042,1,0
3623,2435,1,2026-02-02,1,30,1079,2500,60,6045,1,0
3624,2436,2,2026-03-03,1,21,781,1909,42,6048,1,0
3625,2436,2,2026-03-02,1,21,781,1909,42,6051,1,0
3626,2438,1,2024-08-02,1,27,987,2017,53,6053,1,0
3627,2439,1,2024-06-25,1,5,234,1906,10,6055,1,0
3628,2441,1,2024-02-10,1,21,782,423,42,6057,1,0
3629,2441,1,2024-02-22,1,21,782,423,42,6058,1,0
3630,2441,1,2024-02-16,1,21,782,423,42,6059,1,0
3631,2442,2,2023-04-25,1,25,948,615,49,6060,1,0
3632,2443,1,2024-06-21,1,17,681,1830,33,6061,1,0
3633,2443,1,2024-07-05,1,17,681,1830,33,6062,1,0
3634,2444,1,2023-10-06,1,24,898,444,47,6063,1,0
3635,2444,1,2023-10-12,1,24,898,444,47,6064,1,0
3636,2445,2,2026-07-12,1,12,513,1921,23,6065,1,0
3637,2446,1,2024-08-31,1,30,1082,1251,60,6066,1,0
3638,2446,1,2024-08-23,1,30,1082,1251,60,6067,1,0
3639,2447,2,2024-09-02,1,5,224,2001,9,6068,1,0
3640,2448,2,2026-01-19,1,10,407,2337,19,6069,1,0
3641,2448,1,2026-02-10,1,10,407,2337,19,6071,1,0
3642,2449,1,2023-03-13,1,29,1047,310,58,6072,1,0
3643,2449,1,2023-03-04,1,29,1047,310,58,6073,1,0
3644,2451,1,2025-04-30,1,26,955,1416,52,6079,1,0
3645,2451,1,2025-04-29,1,26,955,1416,52,6081,1,0
3646,2452,1,2023-08-05,1,3,131,1282,5,6083,1,0
3647,2453,1,2023-04-14,1,3,129,1599,5,6086,1,0
3648,2454,1,2026-03-02,1,15,587,1967,29,6088,1,0
3649,2454,1,2026-03-13,1,15,587,1967,29,6091,1,0
3650,2455,1,2023-05-28,1,10,428,385,19,6092,1,0
3651,2455,1,2023-06-15,1,10,428,385,19,6093,1,0
3652,2455,1,2023-06-23,1,10,428,385,19,6094,1,0
3653,2456,2,2025-12-27,1,9,384,1454,17,6096,1,0
3654,2456,1,2025-12-21,1,9,384,1454,17,6098,1,0
3655,2457,1,2024-09-17,1,3,105,1645,5,6100,1,0
3656,2458,1,2025-12-01,1,2,68,1868,3,6102,1,0
3657,2458,1,2025-11-23,1,2,68,1868,3,6103,1,0
3658,2459,1,2026-02-03,1,23,877,2184,45,6105,1,0
3659,2460,1,2024-05-01,1,5,284,1988,9,6108,1,0
3660,2461,1,2025-10-17,1,10,414,2425,19,6110,1,0
3661,2464,1,2024-05-20,1,14,559,934,28,6116,1,0
3662,2464,1,2024-04-28,1,14,559,934,28,6117,1,0
3663,2464,2,2024-05-12,1,14,559,934,28,6118,1,0
3664,2464,1,2024-05-22,1,14,559,934,28,6119,1,0
3665,2465,1,2024-05-21,1,5,267,1763,9,6120,1,0
3666,2466,1,2023-08-02,1,17,681,171,33,6121,1,0
3667,2467,2,2023-06-09,1,30,1085,2311,59,6122,1,0
3668,2468,1,2024-08-23,1,17,662,1842,33,6123,1,0
3669,2468,1,2024-09-02,1,17,662,1842,33,6124,1,0
3670,2468,1,2024-08-28,1,17,662,1842,33,6125,1,0
3671,2469,1,2024-07-16,1,17,653,1472,33,6126,1,0
3672,2471,1,2023-08-05,1,6,313,95,11,6130,1,0
3673,2471,1,2023-08-08,1,6,313,95,11,6131,1,0
3674,2471,1,2023-07-26,1,6,313,95,11,6132,1,0
3675,2472,1,2023-09-17,1,1,19,350,2,6134,1,0
3676,2473,1,2025-06-23,1,12,492,145,24,6135,1,0
3677,2474,1,2025-10-17,1,25,925,1345,50,6137,1,0
3678,2476,1,2024-11-10,1,7,324,845,13,6140,1,0
3679,2476,1,2024-11-25,1,7,324,845,13,6142,1,0
3680,2476,1,2024-11-06,1,7,324,845,13,6143,1,0
3681,2477,1,2024-10-01,1,17,641,16,33,6144,1,0
3682,2477,1,2024-10-03,1,17,641,16,33,6146,1,0
3683,2478,1,2023-10-30,1,5,187,565,9,6147,1,0
3684,2478,2,2023-10-17,1,5,187,565,9,6148,1,0
3685,2478,2,2023-10-21,1,5,187,565,9,6149,1,0
3686,2479,1,2025-01-30,1,29,1067,1607,58,6150,1,0
3687,2480,1,2023-04-16,1,26,963,232,51,6151,1,0
3688,2480,1,2023-04-13,1,26,963,232,51,6152,1,0
3689,2480,1,2023-04-03,1,26,963,232,51,6153,1,0
3690,2480,1,2023-04-04,1,26,963,232,51,6154,1,0
3691,2482,1,2025-12-02,1,1,26,1078,2,6157,1,0
3692,2482,1,2025-11-19,1,1,26,1078,2,6158,1,0
3693,2482,1,2025-11-19,1,1,26,1078,2,6159,1,0
3694,2483,1,2023-04-24,1,5,229,1312,9,6161,1,0
3695,2483,1,2023-04-08,1,5,229,1312,9,6163,1,0
3696,2484,1,2025-02-17,1,29,1047,435,58,6165,1,0
3697,2485,1,2026-05-05,1,14,574,1693,28,6167,1,0
3698,2486,1,2024-08-15,1,8,350,602,16,6168,1,0
3699,2487,1,2024-02-21,1,18,720,1558,36,6169,1,0
3700,2487,1,2024-03-02,1,18,720,1558,36,6170,1,0
3701,2488,1,2025-06-02,1,30,1088,2412,60,6171,1,0
3702,2489,1,2023-11-30,1,2,82,1564,3,6172,1,0
3703,2489,1,2023-11-15,1,2,82,1564,3,6174,1,0
3704,2489,1,2023-11-22,1,2,82,1564,3,6175,1,0
3705,2491,1,2023-08-06,1,19,737,835,37,6179,1,0
3706,2491,1,2023-08-05,1,19,737,835,37,6180,1,0
3707,2492,1,2024-08-16,1,22,855,1161,43,6181,1,0
3708,2494,1,2024-06-16,1,5,249,1555,9,6183,1,0
3709,2494,1,2024-06-09,1,5,249,1555,9,6184,1,0
3710,2495,1,2025-09-17,1,4,149,247,8,6186,1,0
3711,2495,1,2025-09-01,1,4,149,247,8,6187,1,0
3712,2496,2,2023-01-13,1,31,1100,994,61,6188,1,0
3713,2497,1,2025-05-05,1,8,348,2333,15,6189,1,0
3714,2498,1,2024-07-13,1,7,324,546,14,6191,1,0
3715,2498,1,2024-07-14,1,7,324,546,14,6192,1,0
3716,2500,1,2023-08-15,1,31,1109,542,61,6196,1,0
3717,2501,1,2026-02-22,1,5,233,607,10,6198,1,0
3718,2501,2,2026-03-04,1,5,233,607,10,6199,1,0
3719,2501,1,2026-02-13,1,5,233,607,10,6200,1,0
3720,2502,1,2023-06-16,1,25,939,1023,50,6201,1,0
3721,2503,1,2023-08-31,1,7,318,937,13,6203,1,0
3722,2505,1,2024-05-19,1,13,527,2481,25,6206,1,0
3723,2506,1,2026-02-09,1,22,816,2092,43,6208,1,0
3724,2508,1,2026-06-03,1,3,107,724,6,6214,1,0
3725,2508,1,2026-05-17,1,3,107,724,6,6215,1,0
3726,2508,1,2026-06-11,1,3,107,724,6,6216,1,0
3727,2509,1,2025-12-25,1,18,696,554,36,6218,1,0
3728,2509,1,2025-12-26,1,18,696,554,36,6219,1,0
3729,2510,1,2026-02-06,1,25,934,1463,49,6221,1,0
3730,2511,1,2025-10-15,1,4,147,2089,8,6226,1,0
3731,2511,1,2025-10-01,1,4,147,2089,8,6227,1,0
3732,2512,1,2025-05-16,1,24,920,1619,48,6229,1,0
3733,2514,1,2024-08-26,1,11,464,909,22,6233,1,0
3734,2515,1,2023-03-19,1,3,90,567,6,6235,1,0
3735,2515,1,2023-03-20,1,3,90,567,6,6236,1,0
3736,2517,1,2026-07-27,1,8,372,717,16,6240,1,0
3737,2517,1,2026-08-12,1,8,372,717,16,6241,1,0
3738,2518,1,2023-12-03,1,24,895,1923,47,6243,1,0
3739,2518,1,2023-11-30,1,24,895,1923,47,6244,1,0
3740,2519,1,2026-01-16,1,5,279,2268,9,6245,1,0
3741,2519,1,2026-01-08,1,5,279,2268,9,6246,1,0
3742,2519,1,2026-01-20,1,5,279,2268,9,6247,1,0
3743,2520,1,2025-06-04,1,26,974,997,51,6248,1,0
3744,2520,1,2025-05-19,1,26,974,997,51,6249,1,0
3745,2520,1,2025-05-11,1,26,974,997,51,6251,1,0
3746,2521,1,2025-02-10,1,24,918,1850,48,6252,1,0
3747,2521,1,2025-01-26,1,24,918,1850,48,6253,1,0
3748,2521,1,2025-01-25,1,24,918,1850,48,6254,1,0
3749,2522,1,2023-06-18,1,29,1056,1707,57,6257,1,0
3750,2523,1,2026-05-10,1,9,390,928,18,6259,1,0
3751,2524,1,2023-10-04,1,2,85,1548,4,6261,1,0
3752,2525,1,2024-03-23,1,2,40,261,3,6263,1,0
3753,2526,1,2026-01-14,1,11,455,1317,22,6264,1,0
3754,2527,2,2025-08-06,1,13,535,1032,25,6267,1,0
3755,2528,1,2024-06-09,1,5,173,2326,9,6268,1,0
3756,2528,1,2024-06-07,1,5,173,2326,9,6271,1,0
3757,2529,1,2025-10-29,1,12,512,1934,23,6273,1,0
3758,2529,1,2025-11-04,1,12,512,1934,23,6274,1,0
3759,2529,1,2025-10-27,1,12,512,1934,23,6275,1,0
3760,2530,1,2025-07-11,1,10,417,1207,20,6277,1,0
3761,2531,1,2025-05-14,1,9,391,334,17,6279,1,0
3762,2532,1,2023-02-04,1,12,503,75,24,6281,1,0
3763,2533,1,2025-04-29,1,15,603,2484,30,6282,1,0
3764,2533,1,2025-04-09,1,15,603,2484,30,6283,1,0
3765,2533,1,2025-04-13,1,15,603,2484,30,6285,1,0
3766,2534,1,2024-10-26,1,23,874,879,46,6286,1,0
3767,2535,1,2023-12-04,1,16,627,1323,31,6288,1,0
3768,2535,1,2023-11-07,1,16,627,1323,31,6289,1,0
3769,2536,1,2025-08-27,1,27,991,1609,53,6290,1,0
3770,2536,2,2025-08-20,1,27,991,1609,53,6292,1,0
3771,2537,1,2025-09-16,1,8,360,1498,15,6294,1,0
3772,2537,2,2025-09-05,1,8,360,1498,15,6295,1,0
3773,2538,1,2025-05-24,1,8,346,315,16,6296,1,0
3774,2539,1,2024-03-08,1,21,788,747,42,6297,1,0
3775,2540,1,2024-03-07,1,17,650,863,33,6299,1,0
3776,2540,1,2024-03-28,1,17,650,863,33,6300,1,0
3777,2542,1,2023-12-20,1,31,1124,1621,62,6304,1,0
3778,2542,1,2024-01-03,1,31,1124,1621,62,6305,1,0
3779,2542,1,2023-12-30,1,31,1124,1621,62,6306,1,0
3780,2544,2,2026-06-03,1,22,838,1008,44,6308,1,0
3781,2544,2,2026-05-29,1,22,838,1008,44,6311,1,0
3782,2545,1,2023-10-19,1,24,902,261,48,6312,1,0
3783,2546,1,2023-01-20,1,1,17,1787,1,6313,1,0
3784,2546,1,2023-01-20,1,1,17,1787,1,6315,1,0
